"","Region","region_pop","region_cases_last_7_days","region_cases_last_7_days_per_100k","region_vax_rate","prev_per_100k","prev","m_test","m_v","event_size","Same vax % as county","Rapid test right before","100% vaccinated","100% vax & rapid test"
"69","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,19,46.2,12.3,33.4,8.3
"70","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,20,48,12.9,34.8,8.7
"71","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,21,49.6,13.5,36.2,9.1
"72","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,22,51.2,14.1,37.6,9.5
"73","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,23,52.8,14.7,38.9,9.9
"74","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,24,54.3,15.3,40.2,10.3
"75","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,25,55.8,15.8,41.5,10.7
"76","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,26,57.2,16.4,42.7,11.1
"77","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,27,58.6,17,43.9,11.5
"78","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,28,59.9,17.6,45.1,11.9
"79","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,29,61.2,18.1,46.3,12.3
"80","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,30,62.4,18.7,47.4,12.7
"81","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,31,63.7,19.3,48.5,13.1
"82","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,32,64.8,19.8,49.6,13.5
"83","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,33,66,20.4,50.7,13.9
"84","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,34,67,20.9,51.7,14.3
"85","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,35,68.1,21.4,52.7,14.7
"86","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,36,69.1,22,53.7,15.1
"87","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,37,70.1,22.5,54.7,15.5
"88","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,38,71.1,23.1,55.7,15.9
"89","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,39,72,23.6,56.6,16.2
"90","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,40,72.9,24.1,57.5,16.6
"91","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,41,73.8,24.6,58.4,17
"92","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,42,74.6,25.2,59.3,17.4
"93","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,43,75.4,25.7,60.2,17.8
"94","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,44,76.2,26.2,61,18.1
"95","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,45,77,26.7,61.9,18.5
"96","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,46,77.7,27.2,62.7,18.9
"97","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,47,78.4,27.7,63.5,19.2
"98","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,48,79.1,28.2,64.2,19.6
"99","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,49,79.8,28.7,65,20
"100","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,50,80.5,29.2,65.7,20.3
"101","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,1,2.8,0.6,1.9,0.4
"102","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,2,5.5,1.2,3.7,0.8
"103","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,3,8.1,1.8,5.5,1.2
"104","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,4,10.7,2.4,7.2,1.6
"105","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,5,13.2,2.9,8.9,2
"106","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,6,15.6,3.5,10.6,2.4
"107","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,7,17.9,4.1,12.3,2.7
"108","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,8,20.2,4.7,13.9,3.1
"109","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,9,22.5,5.2,15.5,3.5
"110","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,10,24.6,5.8,17.1,3.9
"111","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,11,26.7,6.4,18.6,4.3
"112","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,12,28.8,6.9,20.1,4.7
"113","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,13,30.7,7.5,21.6,5
"114","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,14,32.7,8,23,5.4
"115","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,15,34.5,8.6,24.5,5.8
"116","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,16,36.4,9.1,25.9,6.2
"117","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,17,38.1,9.7,27.2,6.5
"118","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,18,39.9,10.2,28.6,6.9
"119","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,19,41.5,10.7,29.9,7.3
"120","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,20,43.2,11.3,31.2,7.6
"121","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,21,44.8,11.8,32.5,8
"122","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,22,46.3,12.3,33.7,8.4
"123","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,23,47.8,12.9,35,8.7
"124","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,24,49.2,13.4,36.2,9.1
"125","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,25,50.7,13.9,37.4,9.5
"126","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,26,52,14.4,38.5,9.8
"127","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,27,53.4,14.9,39.7,10.2
"128","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,28,54.7,15.4,40.8,10.5
"129","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,29,55.9,15.9,41.9,10.9
"130","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,30,57.2,16.4,43,11.2
"131","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,31,58.4,16.9,44,11.6
"132","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,32,59.5,17.4,45.1,11.9
"133","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,33,60.6,17.9,46.1,12.3
"134","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,34,61.7,18.4,47.1,12.6
"135","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,35,62.8,18.9,48.1,13
"136","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,36,63.8,19.4,49,13.3
"137","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,37,64.9,19.9,50,13.7
"138","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,38,65.8,20.3,50.9,14
"139","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,39,66.8,20.8,51.8,14.4
"140","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,40,67.7,21.3,52.7,14.7
"141","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,41,68.6,21.7,53.6,15
"142","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,42,69.5,22.2,54.4,15.4
"143","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,43,70.3,22.7,55.3,15.7
"144","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,44,71.2,23.1,56.1,16
"145","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,45,72,23.6,56.9,16.4
"146","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,46,72.7,24.1,57.7,16.7
"147","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,47,73.5,24.5,58.5,17
"148","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,48,74.2,25,59.3,17.4
"149","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,49,75,25.4,60,17.7
"150","Midwest",68233328,475292,697,0.553967717945694,2788,0.0278627476590325,0.214,0.665348135895032,50,75.7,25.8,60.8,18
"151","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,1,2,0.4,1.4,0.3
"152","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,2,4,0.9,2.8,0.6
"153","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,3,6,1.3,4.2,0.9
"154","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,4,7.9,1.7,5.6,1.2
"155","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,5,9.8,2.2,7,1.5
"156","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,6,11.6,2.6,8.3,1.8
"157","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,7,13.4,3,9.6,2.1
"158","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,8,15.2,3.4,10.9,2.4
"159","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,9,16.9,3.9,12.2,2.7
"160","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,10,18.6,4.3,13.5,3
"161","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,11,20.2,4.7,14.7,3.3
"162","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,12,21.9,5.1,15.9,3.6
"163","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,13,23.4,5.5,17.1,3.9
"164","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,14,25,5.9,18.3,4.2
"165","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,15,26.5,6.3,19.5,4.5
"166","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,16,28,6.7,20.6,4.8
"167","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,17,29.5,7.1,21.8,5.1
"168","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,18,30.9,7.6,22.9,5.4
"169","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,19,32.3,8,24,5.7
"170","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,20,33.7,8.4,25.1,6
"171","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,21,35.1,8.8,26.2,6.3
"172","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,22,36.4,9.2,27.2,6.5
"173","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,23,37.7,9.5,28.3,6.8
"174","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,24,38.9,9.9,29.3,7.1
"175","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,25,40.2,10.3,30.3,7.4
"176","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,26,41.4,10.7,31.3,7.7
"177","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,27,42.6,11.1,32.3,8
"178","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,28,43.8,11.5,33.3,8.2
"179","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,29,44.9,11.9,34.2,8.5
"180","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,30,46,12.3,35.2,8.8
"181","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,31,47.1,12.7,36.1,9.1
"182","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,32,48.2,13,37,9.4
"183","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,33,49.3,13.4,37.9,9.6
"184","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,34,50.3,13.8,38.8,9.9
"185","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,35,51.3,14.2,39.7,10.2
"186","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,36,52.3,14.5,40.6,10.5
"187","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,37,53.3,14.9,41.4,10.8
"188","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,38,54.2,15.3,42.3,11
